content,label
其实在比赛前大家就已经达成共识，结果不负众望，取得了好成绩。为国乒点赞！,34
虽然不喜欢苹果，但是为你的这个点赞！,34
哦，给德国的人道主义点赞,34
机上都是全国的人不是甘肃的，为我们甘肃点赞,34
点赞宿迁小姐姐！15个小时手绘立体防疫手册,34
点赞！中国政府向世卫组织捐款2000万美元，支持发展中国家应对新冠肺炎疫情,34
中国必胜!为国乒点赞技术高超，大爱无疆,34
从对待难民的态度便可看出文明程度，我们国家真不是一个级别的，点赞欧洲！,54
一次在我准备出病房的时候，他叫了我一声孩子，然后为我竖起了点赞的拇指。,34
给德国点赞，希望这些孩子能快乐的成长下去,34
去年上映的好兆头里刚用污染替换了瘟疫，今年初瘟疫就给了全球当头一棒。有些人被打脸了吧,54
为遂宁，为遂宁帅哥詹先生愈后异地献血救助他人强力点赞！,34
这才是为了员工好也为了公司好，给苹果点赞了。,34
全力保障老人生命健康安全成了重点工作之一。婺城区民政局的做法受到老人及其家人的点赞。,34
为世卫点赞这将是人类历史上第一个可控制的大流行病,34
这份孕产妇新冠肺炎防控攻略太周到了吧？点赞点赞,34
这种坚持在法治轨道上进行知识产权治理的做法值得点赞。,34
今天刚看到苹果的销量有所下跌，但是他这个做法还是非常不错的，值得点赞,34
及时行动！借鉴之前的防疫经验，肯定没错！点赞！,34
老张被医院下了居家隔离观察书，而14天隔离期刚过，老张就主动请缨，重返疫线。为他点赞！,34
说回来还得为中国政府治理肺炎的举措点赞，虽然慢了点，但是总体有力而有效。,34
这么体谅员工的企业真是不多见，为苹果、华为点赞！,34
有一说一这人文关怀是真的强，好企业靠的不是压榨员工是给员工营造能让他们发挥价值的环境，给苹果点赞,34
有些紧张，辛苦了！转起加油！为快递小哥点赞！,34
他热情的赞扬武汉是英雄的城市，湖北人民、武汉人民是英雄的人民。,34
购买口罩可以通过平台下单门店取货的方式快速获取，非常不错，对此表示高度赞扬。,34
疫情阻击战中涌现的典型人物。歌颂赞扬他们面对疫情，勇敢逆行，冲锋在前、全力以赴,34
韩国控制的真不错，在没封城没停工的情况下，速度降下来了，希望越来越好,34
如果数据是真实的，那日本的工作做的真不错！,30
二话不说收起了回家的行囊，赶紧把车票退了,41
去哪儿网不断的给出各种不合理的不符合逻辑的拒绝退票理由！存在严重推脱和诈骗的行为！,46
钢钉不及时取出会不会对我的恢复造成很大影响？我想到这个就睡不着觉。,48
感染新冠肺炎加上患有抑郁症，一直睡不着觉,25
本打算就在办公室休息的，脚冷得睡不着,25
目前在精神高度紧张中，感觉很容易失眠了,25
昨天鼻炎犯了，失眠了,25
失眠了肿么办，好想睡觉啊,25
我想早睡早起，然后我把闹钟拨到了五点半，我还是睡不着觉,25
房贷车贷还是得还，每天都焦虑得睡不着觉。,25
我急得睡不着觉了，凌晨一点起来抄了儿子的作息时间表和网课课程表，这一晚我到三点才睡。,25
每次查房，我都会对焦虑的病人着重开导,62
随着每日确诊人数的逐日攀升，空气中到处弥漫着紧张焦虑的气氛,62
最近两天，我却特别不开心。没有理由的。昨天特别焦虑，今天特别低落。,62
1月20号知道会人传人以后，焦虑害怕恐惧全都来了，老公发烧刚好，我又发烧了,62
守望月出难得的晴天。早早吃了晚饭，出去散步。,44
快点结束吧，我想出去玩,44
棒了，疫情结束又可以出去旅游了,44
我好想去旅游啊，计划年初带家人去德意,44
泊喜君今年还想出去旅游呢！,44
我可太想出去旅游看看世界，感受春天的气息了,44
快点好起来吧想回到以前的正常生活想出去玩,44
让我出去玩玩吧？求你了！不然我会不高兴的,44
快点结束吧，我想出去玩,44
我感觉今年不能出去玩了，去哪都没有我国安全,30
什么时候开学，第一次这么想开学了,66
中科大什么时候开学啊，网课听的真不爽,66
好像开学啊真想开学啊太想开学了,66
我要回寸头40天了我想开学我要疯了,66
不要啊啊啊啊啊啊我想开学啊啊啊啊啊啊,66
不是可能，已经是了吧，快点过去吧，我想开学，,66
我好想回去和我的老师实习啊好想念和老师，快点开学啊,66
想回学校复习，新冠肺炎，求你了，让我开学吧,66
从知识层面更深一点理解科学家们的辛苦和贡献，佩服他们,58
真的是出钱出力，为国为民的好企业，真心佩服！,58
其中两位是美丽的女神，李红萍年底都要退休了，也不是党员，她有这种境界真叫人佩服,58
看了这个视频，我终于知道日本为啥只有几百例了佩服佩服,58
结果最后还是买啥错啥，不禁佩服,58
听说经他治疗的武汉肺炎患者没有一个死亡，这点就让我很值得佩服,58
无论如何，选择性无视也是一种很厉害的能力，也算开拓了我的眼界，我决定继续佩服他们。,58
现在真佩服钟南山老爷子干净利索的方案，没毛病,58
我很佩服这些离悲痛，离灾难近的人,58
这次我真的很佩服她，真是巾帼不让须眉。,58
虽然我们国家不能接收哦，但是我还是很佩服德国的,58
今天终于上班了。佩服国家强大的动员能力,58
法国人从总统开始就不注意新冠病毒，不戴口罩参加各种活动，也是比较佩服西方人的勇气。,58
街区官员们真让人佩服啊！,58
一家人的胆子都好大，真的让我佩服,58
讲真挺佩服默克尔的。,58
只能佩服武汉的工作真细致，几个月还没发现这住着人,58
国内硝烟慢慢淡去，但是国外的疫情让人揪心。,60
当下中国反而相对安全，最揪心的莫过于有孩子在海外求学、发展的家长。,60
到今天早上九点，还有十人被困，揪心。,60
届时，新冠病毒与难民起飞，德国能招架得住？揪心！,60
所有人都被新冠肺炎耽误了，但是有些人可能很难继续等待了，,60
这个寒假是揪心的，新型冠状病毒像个不速之客折磨着我们,60
长这么大头一次这么为全世界人民揪心，真的，非典那会小，就知道不上课就高兴。,60
这几天一直在关注武汉肺炎，看到各种报道实在太揪心！,60
过年回湖北探亲，没想到直接留下当了志愿者,45
没想到意大利这匹黑马脱颖而出，意大利人民一定要继续自由下去,45
突然想到蝴蝶效应，病毒君在武汉打了个滚，没想到引起了整个世界的震动。,45
我以为中国闭卷考考了80分已经很低了，没想到外国的自由民主国家开卷考还不及格，,45
那一夜，人们戴起口罩，说祷告，不停地说着索要，没想到，妈妈的痛苦已经来到。,45
在这么严重的疫情下，没想到我能活过来,45
没想到摩纳哥也中招了是不是很疑惑摩纳哥是什么地方呢它其实是世界上最小的国家之一,45
全世界都没想到中国只花两个月就控制住疫情，包括我自己，,45
其实很多人，包括欧美国家很多人，都没想到会闹这么大，我自己也是。,45
没想到03年的旧作会在17年后的庚子2020又用上,45
没想到刘亦菲也是武汉人，还表示奶奶现在身在武汉,45
一开始超级开心，因为不用整天都要爬楼上课了，没想到越待越难受啊！,6
没想到一些评论戾气这么重,45
没想到，蒙古国那边也有新型冠状病毒了,45
今早看新闻，全球股市也几近崩盘，万万没想到一只边福竟然威力如此了得,45
没想到新冠给了我一个开学时间待定的假期。,45
虽然被不明原因几个字惊了一下，但真没想到会成为世界大灾难，见证历史。,45
有关单位要监察啊！千万不要流向外地市场！怕死！,63
干啥啥不行，怕死第一名,63
太好了，武汉新增清零就在眼前好想回去吃热干面,77
我们能快点回到正常的生活。我想去吃火锅了,77
我想脱掉口罩，我想吃火锅！最难的还是一线工作人员，唉,77
被感染的人数应该和西班牙狂欢节举办的次数和参加的人数成比例，不作为的政府真让人心寒，,74
微博上的恶臭评论真是让人心寒,74
如今却要躲躲藏藏，被当做行走的病原体真的令人心寒。,74
我们已经跑了上万遍基层了，心寒了，感觉比气球还要瘪,74
我们已经跑了很多政府部门心寒了，我们要求立案咋这么难,74
身处抗疫一线的逆行者都不能依法得到维权，以后老百姓们还如何维权，还如何信任政府，真的很让人心寒,74
十分惶恐啊，愿回程顺利啊,64
真的烦，日本能不能好好处理新冠肺炎啊，本来大好的时光都废了，,59
烦烦烦，新型冠状病毒也太儿烦了，快快结束吧!,59
刘真病危？身边人辟谣：仅开颅一次取血块，目前病情稳定,70
特别提醒：以下这些为谣言，信不得！,70
每天用肥皂洗鼻窦可以降低感染新冠肺炎风险？谣言，别信！,70
辟谣：通过科学防疫，严格品控，湖北出来的水果是安全的，果蔬是不可能与人传染的。,70
辟谣：正常人不需要常规洗鼻，洗鼻的方法和用料不对会造成伤害。,70
新冠肺炎并非来源于中国，此人在微博里故意把意大利新冠肺炎跟中国人联系起来，纯属造谣,70
吸烟能预防新冠肺炎?，假的！,70
新冠肺炎和流感差不多？谣言，别信！,70
抗流感药物可预防新冠肺炎？假的,70
淡水鱼能传播新冠病毒？假的,70
网警辟谣：所在的区域被认定为低风险，出门不用戴口罩？这些是谣言，别信！,70
辟谣新冠肺炎后不可恢复,70
吃猪肉会感染新冠病毒吗？假的，并不会,70
近日，高校教务处紧急通知分级开学等传言不断，多所高校已辟谣所谓的开学通知。,70
谣言：新冠肺炎患者肺部被病毒啃噬，肺功能不可恢复辟谣,70
新冠肺炎不会传染儿童？谣言，别信！,70
目前没有任何证据表明丙种球蛋白可用于预防新型冠状病毒,70
网传老师可以通过钉钉直播监控学生在电脑手机上分屏做什么？院士注射全球第一支新型冠状病毒疫苗？已被证实为谣言,70
高校通知学生6月返校直接毕业？山西高校辟谣：假的，已经报案,70
媳妇睡意朦胧地说：我睡觉了。,73
想着想着我就开灯睡着了，老天，我终于睡觉了。,73
唱了歌吃了蛋糕拍了照我就回去睡觉了，因为今晚上夜班,73
睡了一夜的觉起来整个世界变化好大。,45
回家量了体温不烧，吃了康泰克就睡了,73
值得欣慰的是，3月7日开始，湖北省发放了首批绿码,67
一切都释放出积极的信号，让人欣慰！,67
这些疫情防控阻击战的进展让人倍感欣慰，充满了明天会更好的希冀。,67
现在都是村里志愿者，给我们减轻了很多压力，很欣慰。,67
当我们看到一例例患者治愈出院，内心倍感欣慰。,67
唯有看着曾经的我们去体会，看着他们我想我是真的很欣慰,67
我参与了隔离病房争分夺秒的救治，经历过疫情最严峻的沉重到越来越多病人转出重症加强护理病房的欣慰,67
多数地区新发持续为零，下调应急响应等级，我由衷的欣慰。,67
我们国家的领导者关心我们大学生的思想政治教育，我们感到无比的欣慰,67
不回家，为了让所有人都能平安回家。,72
疫情不除决不回家，岗位在哪里家就在哪里。,72
我们护士一般都是中午不回家,72
看着满满当当的日程表，无不让人心疼，尤其这仅是基于公开报道的资料,71
平时这种大风天气她都会和我撒娇说害怕，可是她现在却顶着风在黑夜里一个人去入户，当妈的是真心疼啊。,71
他们也是一群孩子啊！摘下口罩，这些稚嫩的脸庞让人心疼！,71
时刻关注着所有白衣天使的消息，全国已有25个医务人员在疫情中牺牲了，心疼啊！,71
出去买菜也带了口罩勤洗手了的只是心疼那些老年人，,71
还是在有婚约的情况下，我有点心疼蒋黎明了,71
买了机票去北京，现在去北京要隔离，所以退机票,41
现在去北京要隔离，所以退机票，退机票扣费%60.心疼啊。,71
护士的这双手让人心疼，她们只是平凡女孩,71
心疼狗狗，它还在想右边的世界怎么消失了,71
虽然在家跟着红姐的日子蛮好的，但是真心心疼我的老公。太辛苦了！,71
一位读初三补习班的男同学与姐姐为了找到信号，在雪中用柴生火取暖坚持听网课，画面让人心酸。,71
搜救犬废墟中搜寻被困人员数次累得瘫倒在地让心疼，爪子都磨烂了,71
在救援中，数次被累瘫，爪子都扒烂了，让人十分心疼。,71
你下意识撩头发的样子，真让人心疼，谁还不是一个漂亮的小姐姐。,71
好心疼啊，小宝宝就跟着爸妈住在这么危险的地方,71
到医护人员日夜奋战武汉保卫战实在心疼,71
积极动员党小组和村网格员，挨家挨户向村民宣传新冠肺炎疫情的防控知识和病毒危害，向村民讲解最新防控政策。,21
我们先后梳理支持疫情防控政策文件，对六百三十二户疫情防控重点企业逐一对接，努力做到精准辅导无遗漏。,21
加强疫情防控政策的宣传，引导境外返吉人员主动报告，发动群众力量监督和举报。,21
掌中之物，永济大队开展防疫期间复工复产企业消防安全检查,21
西班牙也这么多了啊！疫情需要及时防控,21
叮嘱一线工作人员要严格按照要求做好防护，保护自身安全。,21
全球都在快速的扩散，做好防护，生命健康重要，,21
世界多地蔓延的好严重，在这么艰难的环境下我们一定要做好防护不要聚集，勤洗手，讲卫生,21
新型冠状病毒的传染性很强，潜伏期很长，易传染，每个人都要做好防护措施哦,21
还不能松懈，出门戴口罩勤洗手，做好防护措施！,21
大家还是不能松懈，一定要做好防护措施。,21
谁都跑不掉还不如好好做好防护措施，在家里好好待着,21
还不防控，就真成疫大利了做好防护！疫情无国界,21
做好防护真的很重要！一定要控制好啊！,21
天哪增长太快了，一定要做好防护！疫情无国界一切都会好起来的,21
还是做好防护工作疫情没结束前尽量不出门，记得戴好口罩回来消毒勤洗手,21
做好防护措施，注意身体啊，不是开玩笑的,21
疫情封城，只有小区自己团购买鱼买肉买菜。,76
今天是腊月二十九，和老爸上街买菜,76
每天回家洗手洗脸洗澡，连钥匙都消毒,21
除夕上午戴好口罩去买菜去了,76
预防扩散不出门户，每家一人出门买菜；洗手消毒开窗通风，尤其口罩天天要戴。,21
家里人都在，还要出去买菜这些的啊,76
今天去超市买菜，我们需要一袋面粉。,76
去一趟买菜我还得从门口沿着围住小区的屏障走好远才能到达屏障出口,76
在家关了近40天，今天下午终于出门买菜溜达一圈，心情特好,76
好久不出门了。大晚上的出去买菜,76
可以进出买菜但一家一天只能出去一个人,76
头年阴历二十七我去批发市场买菜，心想多买点把过年的蔬菜也买回去,76
丹东宽甸，灌水鸭厂上班，我又要开始上班了,43
直到今天，46天了，我要去深圳上班,43
我要回武汉上班啊，即使武汉不具备上班条件，但要居家办公,43
在家里年三十、初一都在上班，来到这也很少休息,43
新冠肺炎疫情期间，上班族采用远程办公进行工作较为普遍,43
2020年以后的休息日企业可以安排上班,43
全国多地陆续复工，有车一族开车上班,43
这段时间武汉肺炎，除了吃喝就剩下该死的上班了,43
虽然没有考虑到犯人的安全，但是狱警得上班,43
那么我怎么知道我得的是感冒呢？还是新冠肺炎自愈了？因为我要出去上班呀！,43
距离新冠肺炎暴发武汉封城，已经30来天了，上班已经将近15天了,43
最近疫情好了很多，大家开始走出门，开始上班,43
特殊时期，上班的人做好消毒措施特殊时期，在家的人学会合理规划特殊时期,21
初三的时候，临时接到通知，马上要回到工作岗位上班,43
队里13个医生要负责三、四十名患者，每次上班都是十余个小时，工作强度很大,43
啊，明儿个又要上班了,43
航空公司會安排執飛武漢包機的員工，在回港後14日內毋須再上班。,43
企业没正常复工，机关事业单位还在弹性上班,43
我直至2020年2月24日才正式上班，各单位逐渐在复工复产,43
由于新冠肺炎，连续好多天都是专车接送上班了！,43
那凉风嗖嗖的，穿着外套盖着电热毯在冷风中坚持上班,43
开车上班避免了人群聚集，有很好的预防新型冠状病毒作用。,21
今早腰疼，本不想上班，最后还是准时到单位。,43
从初一开始全体人员取消休假，就一直在上班。,43
明天开始新的一周上班搬砖。,43
这啥时候能上班啊，又遥遥无期了,43
2020年3月1号今天是第一天正常工作时间上班（之前已错峰上班6天了）,43
原来上班也是一件幸福的事情,43
苍天啊，大地啊，我想上班，病毒没打败我打败我的是贫穷,43
在家闭关四十多天了，眼瞅着能上班了，唉！,43
因为新冠肺炎放假在家待了一个半月，在家的时候吧老想去上班，今天终于第一天上班了吧,43
疫情期的上班真的太舒适了，每天下班四五点，还能有心情走一段路。,43
自新冠肺炎疫情从全面防控向重点防控、精准防控转变，可以不用集中坐班，明天回单位正常上班了,43
10号前希望我能出门，真的，现在哭天喊地想上班了！,43
假期总是如此短暂，明天上班，,43
新冠肺炎你快滚蛋消失吧，我要上班赚钱，,43
现在大家都是想上班都想疯了，还真有不想上班的,43
我想上班啊，为什么又新增了，这么多天的努力全白费了，估计上班又要推迟了,43
我有新冠肺炎之春，什么时候放我出去上班啊！,43
我要多多睡觉皮肤好好,73
每天晚上十二点上床睡觉,73
唉，做护士真的好难，睡觉了,73
第二十五天打卡没事了，那就睡觉吧，晚安！,73
快到十二点了，码完字了要刷牙洗漱睡觉了。,73
社区的工作人员开着宣传车挨家挨户地说不要摆龙门阵，关门睡觉了。,73
武汉之痛什么时候能好起来。早睡。晚安，我的武汉。,73
短短几天，却要改变将近三年的习惯，睡觉吧晚安,73
今天的胡思乱想结束啦。晚安。,73
努力奋斗，争取考个好成绩。不说了，很晚了，晚安。,73
好想吃草莓啊，哪怕只吃一颗！,77
开始放松了，想吃什么就点什么，连着几天下楼去拿东西，吃了菜又想吃水果，吃了苹果又想吃桔子,77
一切如序正常等疫情结束，去想吃的那些小店都吃一遍,77
野生黄鱼，几百元一斤，我倒是想吃,77
好想吃火锅，烧烤，烤肉，！,77
想吃火锅想吃烧烤想吃砂锅土豆粉想喝奶茶想吃麻辣烫锅盔酸辣粉热干面煎包，尤其想喝喜茶的芋泥波波,77
啥时候才好啊，我还想吃海底捞，鲍师傅,77
昨天看到红糖饼上了热搜就想吃，但家里没有红糖了,77
今天出差路过西班牙阿尔瓦赛特，午餐想吃中餐，结果去了这家店竟然被赶出来了说不接待中国人！,77
看见一桌，子的菜，非常想吃很多，但是要控制，吃个七分饱就行，了,77
武汉加油，中国加油，我想回武汉，想开学啦,66
我太难了，好想开学啊！,66
一瞬间的想开学，在家待得也太久了,66
我实在是想开学了，再不开学论文就要堆成山了,66
太恐怖了我又开学无望了我太想开学了,66
我想开学，不想上网课，这使我看东西本不清晰的眼睛雪上加霜,66
受不了了。我太想开学了,66
啊啊啊啊什么时候能去上学啊啊啊啊我想开学！,66
真心想开学了，昨天知道家附近的酒店被安排隔离韩国人的时候，内心真的是，,66
什么时候能开学呀唉，论文写不进去，我想开学，球球了，,66
真就开学即毕业呗，我想开学，,66
我作为一名初二的学生，是比较想开学的，因为在家中，学习效果确实不如在校学习,66
我们城市好多人都放松警惕以为结束了千万要控制住我好想开学好想学校,66
我想回学校了，但并不想早起上课，,66
日本媒体一直公开质疑美国的原因，他们高度怀疑美国流感里面有很多是新冠,30
刚怀疑自己染上新冠肺炎，一个电话就打了进来,30
日本怀疑美国流感其实是新冠肺炎，日本人去夏威夷感染了,30
怀疑美国是新冠肺炎病毒的源头，从去年2019年6月美国开始大规模的流行病毒，到今天为止还没有控制住病势,30
严重怀疑他的流感死亡人中，是否有新冠肺炎死亡者，病毒原发地是否真为中国。,30
我怀疑这病毒是在警报发生之前，就已经存在于意大利，我们只是在利用已经传播的病毒来追究中国人,30
难道我们新冠肺炎夸大了吗，我现在有些怀疑自己了,30
我不信是第一例，之前被断为流感的死了那么多人，现在有理由怀疑不全是流感！,30
这种人能熬到病愈？表示怀疑,30
第二批专家组有成员表示，一直怀疑人传人，但当时掌握的信息和资料有限，没有证据。,30
这让人不得不怀疑病毒的发源地，根本就不是中国！,30
我很怀疑是老美的一个新冠疫情超级携带者来到武汉华南海鲜市场,30
我们不能不怀疑美国今年一万五千的流感死亡人数，是否包含大量的隐瞒新冠肺炎感染者。,30
口罩感觉比之前发的薄很多，严重怀疑是不是发成一级医疗口罩，,30
我怀疑你是我闺女亲妈，你却怀疑我闺女要泡你,30
我怀疑他就是想蹭热搜,30
小红花律师，你脸疼不疼啊？我怀疑你的律师专业知识是你老婆在被窝里教你的吧,30
我非常怀疑德国卫生局是否想好对策应对即将来临的疫情爆发身为学生,30
现在越来越怀疑，当年的2012末日预言，是不是把1跟2的顺序倒过来了，是2021吧，,30
严重怀疑说出这些话的人是否具有一丁点医学常识,30
我怀疑，我11月回国感染的流感是新冠家族的一个分支，但可能致死性弱于武汉肺炎病毒族群,30
高度怀疑，之前死亡一万四的人数，没检测确认是什么原因。,30
其实我有点怀疑可防可控王广发是不是真的感染过新冠肺炎,30
所以我怀疑死了两个，,30
我都怀疑欧美日等地对新冠肺炎疫情的故意淡化，就是借新冠肺炎调整和净化一下他们的人口结构,30
伊朗民众怀疑政府瞒报疫情：我们在医院里看到的不一样,30
有时候真的怀疑是不是自己做错了，,30
我严重怀疑办事效率，或者你到底办没办事，退个票一周时间给我说老三种说法来给我出题,30
我深深的对欧洲的医疗表示怀疑,30
一开始有人鼓捣野味携带病毒时，我就不相信，我怀疑有人带节操。,30
你可真能洗。我很怀疑你有没有出过国呆过。,30
是不是可以合理怀疑武汉肺炎是邪教教徒传过来的,30
韩国已经沦陷了，日本呢？我很怀疑日本在瞒，为了奥运会,30
要相信，生活不会一直难下去。只要你不轻言放弃，让坚持成为一种习惯,61
国人要警醒，政治正确不等于专业正确，教训太深刻了，要相信专业，相信医生,61
要相信，低素质的人是很危险的,61
越是艰难处，越要有迎难而上的勇气，越要相信，困难会过去，风雨会平息,61
要相信祖国的力量，相信这场没有的硝烟战争马上会过去的,61
大家别乱猜测最后还是要相信科学,61
不能让邪教组织趁机散布歪理学说，扰乱人心，一定要相信科学,61
要相信这不是最后一天,61
韩国：只要相信主，死得其所！,61
相信西班牙拥有世界上最好的医疗系统人们不会因为新冠肺炎而死,61
相信百姓能做好主动防控，能做到冷静不恐慌,61
要相信妈妈不会帮你剪成狗啃的一样.，,61
相信光明终会燃尽黑暗，温暖总能驱逐严寒，不屈的斗志就是我们心中那盏永远不灭的灯,61
孩子雾化输液虽然好的快，但是过不了多久又生病了,68
防控啊隔离啊，感觉要爆发了，看得好着急，,78
可是我能怎么办，每天只能干着急,78
有些护士和看护者接触疑似病例不戴口罩最基本防护都不做，我们是真着急！,78
眼看着日本新冠疫情在升级，但日本政府的新措施，太让人着急。,78
别人在学校努力奋斗，我在家迷茫张望，非常着急,78
我为他们的智商感到着急,54
我着急回国，是因为周边韩国人还不戴口罩。,78
想和喜欢的人一起出去旅游。,44
疫情赶紧结束吧，想带着柠檬去公园、逛商场，甚至去旅游。,44
乘着心情也较好，戴着口罩出门去超市购购物，去万绿园去走走,44
三月天，百花盛开，我真想出去逛逛透透气，再去走走亲戚，还有见见我那些老朋友。,44
在家没事看了看以前出去玩的照片，我真的是好想出去啊不想在家待着了啊啊啊啊,44
每天人们在屋子里看着外面的大太阳，总有一种想出去溜达溜达的冲动。,44
疫情赶快过去吧，好想出去踢球呀,44
刚醒来就看见这个新闻还是丹东我今天还想出去呢,44
明天好想出去玩了，新冠肺炎是不是快好了,44
疫情快快散我想出去玩！,44
妈妈我想出去玩儿可怜的娃儿真的好久没有出门了,44
教皇出来活动辟谣了，只是感冒不是新冠肺炎。,70
这几天都辟谣了，昨天还看见一条干干净净的金毛淋着雨在空旷的马路上坐着新型冠状病毒,70
物美再度澄清：未有任何员工感染新冠肺炎,70
李老八今天在这里澄清一件事哔哩哔哩人并没有支持李老八在某博主的微博下,70
美国疾控中心在记者会上澄清：美国疾病预防控制中心从没有拒绝给病人进行新冠病毒测试。,70
发热患者擅自离院家属急寻，官方澄清：并非新冠肺炎患者，已找回,70
专家澄清新冠毒是自限性疾病，这样一来，无耻的证明了，中医治好的新冠肺炎都是自己好的。,70
网上说的，原来都是真的，全国民众恐慌性抢购厕纸，连安倍都出来亲自辟谣澄清,70
发布澄清说明称：自疫情以来，物美及美廉美所有门店从未出现过员工群体性发热事件,70
中国领馆澄清:泰国清迈往返中国航班并未全部取消,70
今天的电脑第一次订上闹钟等待抢购，而且全程直播在线,76
今天出门买东西，一条街上就看到我一个人带口罩,76
不曾想到大家因为新冠肺炎疫情滞留江夏不能回家。,72
今天是疫情以来第一次不想回家住，院子里还是安静,72
你们病不好，我们不回家,72
媳妇，最近厂里检修，我就不回家了，你一定要照顾好自己。,72
我自己剪接的好久没回学校了，真想念我们的校园啊,66
想我的小电动车，想葱油拌面，想寝室床床，想回学校以及第一天我就想爹爹,66
想回国！想回国！想回国！啥时候上完课啊还有四周，实在不行最后一周翘掉回国吧,69
一条龙服务？我很迷惑，我想回国,69
我着急回国，是因为周边韩国人还不戴口罩。,69
文和抢到当天回国的机票，当即决定回国,69
看了一圈大家的微博原来大家都在想回国。,69
英国新增12名新冠肺炎感染者，害怕，想回国了，,69
英国人脑子都进水了一样，戴口罩要被骂挨打，不戴口罩要传染，我想回国,69
也许在别人看来，这日子过得有点清苦，但我倒觉得很欣慰。,67
能够看到老阿婆顺利治愈出院，我们很欣慰,67
地铁车厢乘客对歧视中国人的批驳让人感到欣慰！,67
"我们玉泉民兵优良的战斗风貌,让我欣慰",67
治愈出院的人数首次超过了新增确诊人数，这是一件让人感到欣慰的事情。,67
几次来电询问我们的生活和身体状况，使我们全家感到无比欣慰,67
很欣慰孩子们在家还是很听话，每天认真学习，坚持练琴,67
感觉现在韩国的增长速度，好像刚开始的中国一定要赶快行动起来呀！,78
从济南历城区运送到平阴县，客户要得很急，但又腾不出车。,78
很着急，早一天知道病变对临床治疗非常有价值。,78
出门必备的口罩、消毒酒精一直买不到，家里都很着急。,78
滞留人员反映回不了家、上不了学、返不了岗，很着急。,78
汪祖地急忙打开门，将小李迎了进去。,78
一进门，小李来不及客套，先去了汪祖地家的厨房,78
我着急忙慌的把保温杯口罩酒精一块拿给他了,78
惊中清醒过来后，立刻急急忙忙的便要下跪道,78
我和姥姥一阵灌输其实都不如孩子自己想的说的好，我们太着急了！,78
22:30关灯睡觉，愿疫情早日结束,73
刷刷微信，晚上10点钟准备睡觉,73
我说妈妈累了，要早点休息，她就会让我快去睡觉。,73
中国加油，加油加油加油！！!该睡觉啦，晚安喽,73
相信在全国人民的共同努力下，我们美好未来的生活也会越来越近。,61
我们相信科学、相信防护体系、遵循工作原则，所以我们不怕。,61
我相信，黎明的曙光不久就会普照这片土地，胜利终将属于我们！,61
最重要的是，我们相信自己的学生，在这种关键时期会管住自己。,61
青山一道，同担风雨，相信一切都会尽快好起来！,61
相信国家相信党，不要被乱带节奏。,61
火奴鲁鲁民众聚集商店，囤购生活物资。众人排长龙购买卫生纸。,76
马上发动同学、亲友关系，自费购买护目镜20个，防护面屏10个,76
西班牙今日新增40例新冠肺炎，想回国避难，,69
今天是想回国的第2天,69
一些海外留学生、务工人员回国意愿比较强烈。,69
回国回国，回国之后会自我隔离。,69
我现在只想安安全全找个可以回国的路线回国,69
五月十四考完试，我想可以尽快回国,69
心里想赶快去买点其他消毒产品,76
然后就放假，回农村家过年。,75
再说工人也都回家过年了，,75
即便再想自己近一年没见到的小女儿，他也还是选择呆在酒店不回家,72
，我们在疫区中心，太危险，不回去了吧，万一自己是病毒携带者，万一害了家人,72
她和丈夫商量了，决定不回去了，万一自己是病毒携带者,72
尽管好好休息了几天状况好多了，心里还是烦躁不安,59
每次看见这双眼睛，心情都会莫名烦躁。,59
好烦人啊，在婆家天天担惊受怕的！,59
一直以为自己不幸中招，惶恐难过了好几天,64
呜呜呜还是不能松懈啊，我好想回学校,66
我真的很想回学校了，想念拥挤的食堂却百吃不腻的饭,66
列为传染病还不让带口罩！我他妈我想回国，,69
想回国，又不敢回去，飞机上更危险,69
想回国但是又怕考试挂科没学上我自行了断好吗,69
现在没别的，只想回国，,69
我咽下眼泪对她说这几天我帮同事值班呢，不回家了,72
我改签了动车票准备提前回宜昌，现在在超市买东西,76
由于受疫情影响，我们在网上购买东西也不方便,76
家里无线有点慢，只能用4G才能保持通畅，希望能快点回学校上课，扛不住了,66
对于开学，我没有任何奢望，随便，能让我回学校都中,66
我做项目需要回学校你知道不！再不开学期末考试都炸！,66
美国的病毒都是第一代第二代的，你要来质问我们一个，五六代的病毒？,80
这就是你们想要的自由吗？,80
之前他们还反对戴口罩，要自由，现在反省了吗？,80
几年后才由世卫组织公布全球数百万感染，28万人死亡的数据。你们为什么不道歉？,80
按时作息。要花时间好好睡觉、休息,73
好吧，就先记录到这吧，睡觉，,73
抓到一只熬夜猫啊！哥哥注意休息，早点睡觉哦，我也要去睡了,73
没给自己留任何后路！可是，我竟然要上班了！,43
于是在朋友告诉我有一份工作的时候，我就突然想上班了,43
云南、贵州、河南等地的农民工兄弟已经回来上班了,43
正好过年，回到了沈阳准备一起过春节,75
六个月进入半岁了，感觉是一个小小的里程碑呢，我也开始上班了,43
我想去上班了啊啊啊，不要再有新增了好不好？，,43
去喝个喜茶吧？今天去吃猪肚鸡还是牛肉火锅？我想吃吉列猪扒饭，还想吃奶油蘑菇意面，,77
因为想吃，所以失眠了。新型冠状病毒，你快点走吧！,25
华南海鲜市场开始消杀工作，我想吃海鲜了，,77
